date	content
2023-02-14 17:08:27+00:00	Toyin Round About and Allen avenue down to Allen intersection is busy but the return journey is good movement.   Aromire road is very busy for now. Obafemi Awolowo from Balogun bus stop toward Allen intersection.
2023-02-14 17:12:02+00:00	     From Oke Afa inward Randuk is good.  From Randuk to Jakande gate is moving slowly due to motorist and market activities around Gate.  We have a good movement from gate to  NNPC junction While from the Tennis club towards Mobostic and
2023-02-14 17:12:02+00:00	NNPC depot is a slow movement due to the alternation around  depot junction.  From NEPA to iyana ejigbo towards powerline is good down to ile iwe.
2023-02-14 17:12:03+00:00	At ile-iwe inward synagogue is good while there is a slow movement from synagogue inward ikon due to market activities and alternation around ikotun intersection.           
2023-02-14 17:45:29+00:00	     Traffic all the way from Marine beach bridge inward journey to area B is good to go while from area B down to hairway to flour Mills to eleganza roundabout, articulated trucks are on a single lane but the other lane is
2023-02-14 17:45:30+00:00	available for others road user's while from eleganza to connect Etisalat dawn to Mr Biggs is also looking good.  From eleganza to connect wharf gate proper is busy due to the high influence of articulated trucks moving into the Port.
2023-02-14 17:45:34+00:00	likewise to connect ijora bridge outward Apapa is good to go.  No record of impediment for now            
2023-02-14 18:33:54+00:00	      Costain inward iganmu is good to go  Iganmu bridge inward Doyin is moving appreciably but busy from Doyin inward orile due to the bus stop activities.  Traffic after orile inward Alaba suuru, traffic is good to go likewise the return journey
2023-02-14 18:33:54+00:00	Iganmu bridge inward ijora sifax, ijora bridge , ijora 7up roundabout is moving steadily.                                    Total bridge inward ijora olopa is in a good shape likewise the journey from iddo inward ijora olopa connecting eko bridge by lawma junction.
2023-02-14 18:33:57+00:00	Eko bridge inward ijora olopa , ijora oloye , high bridge is good to go.
2023-02-14 18:39:42+00:00	   A quick traffic update from Alausa secretariat. We are still having a busy movement on Lateef Jakande Road Agidingbi from coca cola junction, LTV 8, Daily Times, Mobil, Cadbury junction, Lakayana junction to wempco junction is busy at this moment, 
2023-02-14 18:39:43+00:00	this is due to the high influx from return journey movement.  Manual alternation is still ongoing at wempco junction, Lakayana and Cadbury junction respectively.   Omole gate and omole roundabouts are good to go.   The return journey is on a good note for now.
2023-02-14 18:39:45+00:00	We still have it busy on Adeniyi Jones from Allen intersection, Aromire, Akora Villa to Hacco is busy at this moment, nothing to worry about .  We equally have it busy on Dr Nurudeen to connect Otedola under bridge and  Japoul house for now due to the backlog from the
2023-02-14 19:06:48+00:00	      Traffic is slightly busy around Charity Intersection at this hour.   Charity connecting Abule Egba MOBIL is steady. The stretch of Abule Egba-Ajegunle corridor both inward and outward is good with little delay around Meiran inward Toll Gate.
2023-02-14 19:07:07+00:00	Return journey from Ajegunle down to Abule Egba is good.  Oja Oba, Charity down to Abbattoir is good.  Ilepo corridor both inward and outward is steady.         
2023-02-14 19:13:17+00:00	      A loaded truck has broken down with mechanical fault on Iyanaipaja-Ayobo road, after Kokumo bus stop, inward Moshalasi r/bout. The impediment is occupying 50 percent of the road.  Effort has commenced towards evacuation.    
2023-02-14 19:40:25+00:00	PRESS RELEASE  LASTMA RESCUES ANOTHER 3 SERIOUS ACCIDENT VICTIMS AT DOPEMU AREA OF LAGOS.  Operatives of the Lagos State Traffic Management Authority (LASTMA) today rescued another 3 serious accident victims at Dopemu underneath the bridge inward Iyana-Ipaja area of Lagos. 
2023-02-14 19:41:48+00:00	The lone accident which occurred around 3:15pm today involved a Lagos painted Volkswagen commercial bus with registration no GGE 569 AS.  A 60 years old woman selling a roasted plantain by the road-side popularly called 'Iya Oni-boli' and 2 other passersby including a school boy 
2023-02-14 19:42:09+00:00	were seriously injured  and rushed to a nearby hospital by another private car owner for an immediate medical treatment.  Preliminary investigation revealed that the lone Volkswagen commercial bus (GGE 569 AS) lost control as a result of a break failure and over speeding.
2023-02-14 19:42:30+00:00	The Head of Lastma (Alpha) around Dopemu Mr. Amusa Mukaila Owoyemi who led the Lastma rescue team confirmed that the driver of the  accidented Volkswagen commercial bus was immediately handed over to Policemen from Dopemu Police Station while his vehicle was quickly removed
2023-02-14 19:42:48+00:00	from the road to pave ways for free flow of traffic to other road users.  He revealed further that Policemen from Dopemu Police Station and passersby supoorted Lastma Officers during the rescue operations.
2023-02-14 19:43:05+00:00	The General Manager Mr Bolaji Oreagba however warned motorists particularly commercial bus drivers to always ensure their vehicles are in good condition before setting out for movement on roads and avoid over speeding.
2023-02-14 19:43:49+00:00	Adebayo Taofiq Director, Public Affairs and Enlightenment Department LASTMA                                 
2023-02-14 20:30:49+00:00	      Movement is good on the stretch of College road.  Pencinema underneath the bridge to Fagba intersection is good, as well as the return trip to Fagba intersection.  Fagba intersection to Ishaga round about down to Elliot is good.
2023-02-14 20:31:31+00:00	Toyin-Agbado crossing Rd is also good. The return trip  to Fagba intersection is fast.   No impediment recorded at the moment.            
2023-02-15 05:50:43+00:00	        Pako market engulfed in flames very early this morning. Men of   on ground effectively managing the situation.    Traffic is a bit slow from Baruwa R/Abt inw Pako bus stop.        
2023-02-15 05:57:44+00:00	     Traffic is gd coming into Lagos from oPIC, Kara thru Berger, Otedola, Alausa, Toll gate, Motorways, Ojota, Chinatown, Alapere, Ogudu inw Ifako.       
2023-02-15 05:57:46+00:00	     Traffic is good from Olopomeji approaching the Entry point of the Third Mainland Bridge where it is a bit slow.  Traffic is very good inw Ilaje then slow approaching Unilag Waterfront thru Adekunle and Adeniji.       
2023-02-15 06:05:13+00:00	      An accident involving a container laden truck and a Tanker has occurred on the Alaka bridge inw Eko bridge, paralyzing traffic movement through that route.                
2023-02-15 06:12:38+00:00	Traffic as a result of this incident is at Stadium and sti spilling.  Please endeavour to make way for all rescue teams where necessary to ensure speedy recovery and evacuation of the trucks involved.  Men strategically located.       
2023-02-15 06:35:16+00:00	      A truck has broken down at Eleko jnctn inw Epe, taking up a lane.  Safety measures being put in place even as effort is on for evacuation.  Men strategically located.       
2023-02-15 06:46:46+00:00	     Traffic is gd from Sango inw Ajegunle, Alakuko, Moshalashi, Kola, Casso, Adura, Salolo, Meiran, Ijaiye, Obadeyi thru Ahmadiya and Abule Egba via the bridge and under the bridge.       
2023-02-15 06:46:48+00:00	    Traffic is still gd inw Katangua, Super, Ile-Epo, Pleasure, Danco and Iyana Ipaja.  Moving on thru Araromi, Adealu, Paki and Iyana Dopemu inw Dopemu, Cement, Mangoro, Ile Zik and Ikeja Along is gd.      
2023-02-15 06:46:51+00:00	Traffic is gd from Ikeja Along approaching National where it is a bit slow, then better inw Airport, PWD, Shogunle, Bolade inw Oshodi under bridge.  Men strategically located        
2023-02-15 06:57:16+00:00	     Traffic is gd thru Kosofe, Iyana School, Ketu, Ojota interchange, Ojota B/Stop, New Garage, Odo-Iyalaro Bridge, Independence Tunnel, Idiroko, Anthony, Obanikoro, Palmgrove, Onipan and Fadeyi.      
2023-02-15 07:04:09+00:00	          The earlier reported fire incident at Pako has been put out and traffic is better now.   Men strategically located.        
2023-02-15 07:20:54+00:00	      An accident has occurred at U-Turn inw Abule Egba involving a trailer and a pickup truck.  Though no effect on traffic, effort is on for rescue and evacuation.  Men strategically located.      
2023-02-15 07:24:24+00:00	       container laden trailer has broken down at Conoil U-turn inw Igando Phase 1, crossing the road as the driver tried making a turn.   Men on ground managing the traffic situation.        
2023-02-15 07:26:34+00:00	      Traffic in and out of Idumota via Carter bridge is gd at the moment.  Men strategically located.        
2023-02-15 07:30:44+00:00	      A loaded tanker has broken down at Abule Tailor inw Ijaiye, taking up a lane.   Effort is on to fix it and get it off the road.  Men strategically located.       
2023-02-15 07:42:31+00:00	         Traffic gd from Ajuwon Rd inw Elliot, Rogo Jnctn approaching Ishaga R/Abt.  Traffic is gd from Toyin approaching Ishaga Market where it is slow inw Ishaga R/Abt.       
2023-02-15 07:42:32+00:00	Traffic is gd from Ishaga thru Balogun, Gudugba, Lonlo inw St. Kizoto turning approaching Fagba jnctn.  Olayiwola inw Amala jnctn, Ayodele, NNPC is gd, then slow inw Fagba jnctn.  Moving on to Aina, Church, Jungle and Ajilete is gd.       
2023-02-15 07:42:34+00:00	Gd traffic from Ajilete inw College by Ifako International, thru Imola, Oyemeku approaching Odejobi, then a bit slow inw Pen Cinema.       
2023-02-15 07:45:12+00:00	       Traffic is gd from Pen Cinema inw Oba Ogunji Rd to Odo Eran.  Traffic is gd on Ijaiye Rd from Zenith Bank thru Agege Stadium to Akilo jnctn.  Wemco in and out is gd.  Acme Rd in and out is gd.      
2023-02-15 07:48:49+00:00	       Traffic in and out of Mobolaji Bank Anthony Way is gd.  Allen Avenue in and out is gd.  Opebi in and out is gd.  Toyin Street in and out is gd.       
2023-02-15 08:11:37+00:00	     A multiple accident has occurred at Ijaiye inw Abule Egba due to break failure.   Traffic Backlog at Meiran.  Casualties being attended to, even as effort is on for evacuation of the vehicles.       
2023-02-15 10:57:33+00:00	      A truck has broken down just by Mosley B/Stop on Gerard Rd inw Gerard R/Abt, taking up a lane thereby slowing down traffic.  Effort has since been on to fix it and get it moving.        
2023-02-15 11:35:53+00:00	     The earlier reported broken down truck on Gerard road inw the Gerard R/Abt has been towed off the spot, hence allowing for free flowing traffic.  Remember to keep it within speed limits        
2023-02-15 11:37:12+00:00	     The earlier reported broken down truck at Ebute Police post intersection has been towed off the road, allowing for free flowing traffic.  Men strategically located.       
2023-02-15 14:49:21+00:00	    Good movement to Fagba from Agege. Steady flow to Iju-Ishaga. Outward Iju Ishaga is good. Faster movement to College r'abt and Pen Cinema.      
2023-02-15 14:49:23+00:00	Jonathan Coker Axis inward and outward is also good. College Road is good at the moment.        
2023-02-15 15:15:52+00:00	     Generally we have good vehicular movement within the length and breadth of ojodu berger. Appreciable movement from Kara to Otedola likewise on the return trip from Otedola back to Kara.       
